,family,file_name,genus,img_array,species,uid
33098,Labridae,G000004_L.avi.52362.1521.811.1631.893.png,Thalassoma,"[[[101.       166.       142.      ]
  [ 98.81     158.7      134.7     ]
  [ 99.1      157.1      133.1     ]
  ...
  [ 82.45     140.45     118.45    ]
  [ 82.73     140.73001  118.73    ]
  [ 82.       140.       118.      ]]

 [[ 98.81     165.27     140.54    ]
  [101.949    162.2332   138.0361  ]
  [102.604004 160.604    136.604   ]
  ...
  [ 82.45     140.45     118.45    ]
  [ 82.73     140.73001  118.73    ]
  [ 82.       140.       118.      ]]

 [[100.2      167.2      142.2     ]
  [104.1055   164.5355   140.2655  ]
  [104.7525   162.7525   138.7525  ]
  ...
  [ 82.45     140.45     118.45    ]
  [ 82.73     140.73001  118.73    ]
  [ 82.       140.       118.      ]]

 ...

 [[ 87.45     141.45     114.45    ]
  [ 84.78549  138.78549  113.24549 ]
  [ 84.34999  138.34999  113.34999 ]
  ...
  [ 90.7075   137.7075   110.7075  ]
  [ 93.95399  139.87401  112.06401 ]
  [ 97.750015 140.75002  110.750015]]

 [[ 88.27     142.26999  115.27    ]
  [ 87.20419  141.2042   115.66419 ]
  [ 87.211494 141.21149  116.211494]
  ...
  [ 88.68299  135.68298  108.68299 ]
  [ 92.53999  138.46002  110.65002 ]
  [ 94.73     137.73001  107.73    ]]

 [[ 89.       143.       116.      ]
  [ 89.       143.       117.46    ]
  [ 89.       143.       118.      ]
  ...
  [ 87.14998  134.14998  107.14998 ]
  [ 91.80999  137.73001  109.92001 ]
  [ 94.       137.       107.      ]]]",lutescens,33099.0
6910,Balistidae,A000035_R.avi.126271.631.357.758.441.png,Odonus,"[[[ 12.        71.       115.      ]
  [ 12.        71.       115.      ]
  [ 11.4       71.6      115.      ]
  ...
  [ 14.399994 152.4      203.4     ]
  [ 15.239998 153.23999  204.23999 ]
  [ 16.       154.       205.      ]]

 [[ 10.48      71.       114.24    ]
  [ 11.0576    71.5776   114.817604]
  [ 11.096     71.904    115.      ]
  ...
  [ 14.399994 152.4      203.4     ]
  [ 15.239998 153.23999  204.23999 ]
  [ 16.       154.       205.      ]]

 [[ 10.        71.       114.      ]
  [ 10.76      71.76     114.76    ]
  [ 11.        72.       115.      ]
  ...
  [ 14.399994 152.4      203.4     ]
  [ 15.239998 153.23999  204.23999 ]
  [ 16.       154.       205.      ]]

 ...

 [[ 16.       148.       190.      ]
  [ 16.       148.       190.      ]
  [ 15.4      148.6      190.      ]
  ...
  [ 12.       144.       193.      ]
  [ 12.       144.       193.      ]
  [ 12.       144.       193.      ]]

 [[ 15.520004 147.52     189.52    ]
  [ 15.520004 147.52     189.52    ]
  [ 15.352    148.264    189.808   ]
  ...
  [ 12.       144.       193.      ]
  [ 12.       144.       193.      ]
  [ 12.       144.       193.      ]]

 [[ 14.       146.       188.      ]
  [ 14.       146.       188.      ]
  [ 15.2      147.2      189.2     ]
  ...
  [ 12.       144.       193.      ]
  [ 12.       144.       193.      ]
  [ 12.       144.       193.      ]]]",niger,6911.0
75584,Lethrinidae,G000392_R.avi.96188.693.0.849.187.png,Lethrinus,"[[[ 16.3216   234.0816   199.3616  ]
  [ 16.119999 233.88     199.16    ]
  [ 18.728    234.888    200.608   ]
  ...
  [ 13.72     231.56     197.28    ]
  [ 14.28     230.56     198.72    ]
  [ 13.358398 232.3168   196.7616  ]]

 [[ 20.7952   232.7952   198.7952  ]
  [ 20.68     232.68     198.68    ]
  [ 20.6      234.6      199.6     ]
  ...
  [ 13.       233.       198.      ]
  [ 15.       232.       198.      ]
  [ 13.559998 232.72     196.56    ]]

 [[ 22.368    235.368    198.368   ]
  [ 22.8      235.8      198.8     ]
  [ 19.84     234.84     196.84    ]
  ...
  [ 13.       233.       198.      ]
  [ 15.       232.       198.      ]
  [ 13.559998 232.72     196.56    ]]

 ...

 [[ 87.54406  205.54405  151.54405 ]
  [ 82.69607  200.69608  146.69608 ]
  [ 84.80006  202.80005  148.80005 ]
  ...
  [ 15.       226.       189.      ]
  [ 15.       226.       189.      ]
  [ 14.568006 224.848    190.00801 ]]

 [[ 81.35039  193.51038  141.79037 ]
  [ 84.       194.       143.      ]
  [ 82.080025 195.08002  143.08002 ]
  ...
  [ 15.       226.       189.      ]
  [ 15.       226.       189.      ]
  [ 15.       223.84     189.72    ]]

 [[ 87.19681  193.4816   143.72    ]
  [ 86.99521  192.6752   143.1152  ]
  [ 84.43201  190.952    141.112   ]
  ...
  [ 15.       226.       189.      ]
  [ 15.       226.       189.      ]
  [ 15.       223.84     189.72    ]]]",punctulatus,75585.0
46158,Balistidae,G000105_R.avi.57665.1529.399.1754.549.png,Rhinecanthus,"[[[ 38.75   153.75   117.75  ]
  [ 40.4375 152.25   114.375 ]
  [ 41.     151.75   113.25  ]
  ...
  [ 37.1875 143.8125 112.125 ]
  [ 36.25   143.25   111.75  ]
  [ 36.25   143.25   111.75  ]]

 [[ 39.5    154.5    118.5   ]
  [ 40.625  151.875  117.375 ]
  [ 41.     151.     117.    ]
  ...
  [ 36.25   143.25   110.25  ]
  [ 37.     144.     111.    ]
  [ 37.     144.     111.    ]]

 [[ 37.25   152.25   116.25  ]
  [ 38.5625 152.0625 116.8125]
  [ 39.     152.     117.    ]
  ...
  [ 37.3125 144.3125 111.3125]
  [ 37.     144.     111.    ]
  [ 37.     144.     111.    ]]

 ...

 [[ 46.25   169.25   125.25  ]
  [ 44.5625 167.5625 123.5625]
  [ 44.     167.     123.    ]
  ...
  [ 46.5    153.     112.75  ]
  [ 48.5    154.5    114.5   ]
  [ 51.6875 157.6875 117.6875]]

 [[ 43.     166.     122.    ]
  [ 43.75   166.75   122.75  ]
  [ 44.     167.     123.    ]
  ...
  [ 49.4375 155.9375 115.6875]
  [ 51.75   157.75   117.75  ]
  [ 54.     160.     120.    ]]

 [[ 43.     166.     122.    ]
  [ 43.75   166.75   122.75  ]
  [ 44.     167.     123.    ]
  ...
  [ 50.75   157.8125 117.375 ]
  [ 53.0625 159.0625 119.0625]
  [ 54.75   160.75   120.75  ]]]",aculeatus,46159.0
8982,Labridae,A000049_L.avi.15989.829.528.970.621.png,Cirrhilabrus,"[[[  0.        114.        149.       ]
  [  0.        116.685     151.685    ]
  [  0.        117.825     152.825    ]
  ...
  [  2.4749908 109.47499   147.77498  ]
  [  0.        107.21001   142.21     ]
  [  0.        109.        144.       ]]

 [[  0.        115.79      150.79     ]
  [  0.        116.87295   151.87296  ]
  [  0.        117.825     152.825    ]
  ...
  [  0.2598741 107.57313   145.87312  ]
  [  0.        108.81205   143.81206  ]
  [  0.        109.        144.       ]]

 [[  0.        116.825     151.       ]
  [  0.        117.71999   151.895    ]
  [  0.        119.33063   153.50562  ]
  ...
  [  0.        104.48314   141.56625  ]
  [  0.        108.08837   143.91336  ]
  [  0.        107.35      143.175    ]]

 ...

 [[  0.         97.47499   126.47499  ]
  [  0.        101.05499   130.055    ]
  [  0.        103.26937   132.26936  ]
  ...
  [  0.        105.23874   127.41374  ]
  [  0.        101.649994  124.649994 ]
  [  0.        101.649994  124.649994 ]]

 [[  0.         95.42001   124.42001  ]
  [  0.         98.81206   127.71808  ]
  [  0.        101.59838   130.49338  ]
  ...
  [  0.        104.94998   127.124985 ]
  [  0.        100.        123.       ]
  [  0.        100.        123.       ]]

 [[  0.         99.        128.       ]
  [  0.        100.79      128.895    ]
  [  0.        102.65      130.65     ]
  ...
  [  0.        104.94998   127.124985 ]
  [  0.        100.        123.       ]
  [  0.        100.        123.       ]]]",morrisoni,8983.0
21852,Acanthuridae,B000344_L.MP4.31986.685.274.843.380.png,Naso,"[[[ 15.        183.        177.       ]
  [ 15.        183.        177.       ]
  [ 15.        183.        177.       ]
  ...
  [ 14.09001   182.09001   171.09001  ]
  [ 13.0300045 181.03      170.03     ]
  [ 12.9109    180.9109    172.82088  ]]

 [[ 15.        183.        177.       ]
  [ 15.        183.        177.       ]
  [ 15.        183.        177.       ]
  ...
  [ 12.2535095 179.9835    169.07352  ]
  [ 11.180004  178.91      168.       ]
  [  9.770809  177.4135    169.4135   ]]

 [[ 15.        183.        177.       ]
  [ 15.        183.        177.       ]
  [ 15.        183.        177.       ]
  ...
  [ 13.150019  178.15002   168.15002  ]
  [ 12.076504  177.07649   167.07649  ]
  [  7.295531  171.32553   164.23552  ]]

 ...

 [[ 15.03      179.06      171.97     ]
  [ 15.91      180.91      170.91     ]
  [ 14.85      179.85      169.85     ]
  ...
  [ 13.849991  181.        173.30002  ]
  [ 14.        181.        173.       ]
  [ 14.        181.        173.       ]]

 [[ 15.03      179.06      171.97     ]
  [ 15.91      180.91      170.91     ]
  [ 14.85      179.85      169.85     ]
  ...
  [ 13.849991  181.        173.30002  ]
  [ 14.        181.        173.       ]
  [ 14.        181.        173.       ]]

 [[ 15.03      179.06      171.97     ]
  [ 15.91      180.91      170.91     ]
  [ 14.85      179.85      169.85     ]
  ...
  [ 13.849991  181.        173.30002  ]
  [ 14.        181.        173.       ]
  [ 14.        181.        173.       ]]]",lituratus,21853.0
70650,Pomacentridae,G000349_L.avi.10709.277.545.427.646.png,Pristotis,"[[[4.00000000e+00 1.26000000e+02 1.59980057e+02]
  [4.00000000e+00 1.26000000e+02 1.58000000e+02]
  [4.00000000e+00 1.26000000e+02 1.58049759e+02]
  ...
  [3.97512341e+00 1.27975121e+02 1.58965134e+02]
  [5.97000122e+00 1.28000000e+02 1.59975006e+02]
  [6.00000000e+00 1.28000000e+02 1.59990005e+02]]

 [[3.98507500e+00 1.25985077e+02 1.57985077e+02]
  [4.00000000e+00 1.26000000e+02 1.58000000e+02]
  [4.00000000e+00 1.26000000e+02 1.58000000e+02]
  ...
  [3.99962497e+00 1.27999626e+02 1.56999619e+02]
  [5.97000122e+00 1.28000000e+02 1.57985001e+02]
  [6.00000000e+00 1.28000000e+02 1.58000000e+02]]

 [[3.00500011e+00 1.25004997e+02 1.57004761e+02]
  [4.00000000e+00 1.26000000e+02 1.57949997e+02]
  [4.00000000e+00 1.26000000e+02 1.57951248e+02]
  ...
  [3.94999838e+00 1.27949997e+02 1.56950012e+02]
  [5.94500113e+00 1.27974998e+02 1.57960007e+02]
  [5.97499990e+00 1.27974998e+02 1.57975006e+02]]

 ...

 [[3.00987506e+00 1.28004883e+02 1.51994873e+02]
  [4.96037388e+00 1.28960373e+02 1.50960373e+02]
  [4.07562542e+00 1.28000626e+02 1.50025620e+02]
  ...
  [2.02500153e+00 1.22025002e+02 1.48024994e+02]
  [3.00962710e+00 1.20054626e+02 1.51964630e+02]
  [2.00512218e+00 1.19005119e+02 1.51005127e+02]]

 [[3.99007559e+00 1.27024925e+02 1.51994995e+02]
  [4.99977493e+00 1.28999771e+02 1.50999771e+02]
  [5.03537560e+00 1.28911133e+02 1.50960754e+02]
  ...
  [3.97037625e+00 1.22000374e+02 1.50955383e+02]
  [1.07409704e+00 1.23910904e+02 1.51014099e+02]
  [3.49960327e-02 1.22945000e+02 1.50020004e+02]]

 [[5.00000286e+00 1.28005005e+02 1.52989990e+02]
  [5.98007774e+00 1.29980072e+02 1.51980072e+02]
  [5.05000019e+00 1.28925003e+02 1.50975006e+02]
  ...
  [4.00000000e+00 1.22000000e+02 1.51000000e+02]
  [1.04499817e+00 1.23970001e+02 1.51000000e+02]
  [9.95027721e-01 1.23995026e+02 1.50995026e+02]]]",obtusirostris,70651.0
2857,Acanthuridae,A000013_R.avi.28094.1151.318.1282.406.png,Naso,"[[[  0.          80.         122.        ]
  [  0.          80.         122.        ]
  [  0.          78.6        120.6       ]
  ...
  [  1.6000061  165.3        201.3       ]
  [  3.540001   166.54001    202.54001   ]
  [  6.         169.         205.        ]]

 [[  0.          89.02       131.02      ]
  [  0.          83.6408     125.6408    ]
  [  0.          77.616      119.616     ]
  ...
  [  3.8140035  167.514      203.514     ]
  [  4.7372     167.7372     203.7372    ]
  [  5.1800003  168.18       204.18      ]]

 [[  1.4000001  130.9        169.4       ]
  [  0.25200012 119.748      158.248     ]
  [  0.         104.840004   143.34001   ]
  ...
  [  1.7799985  162.61       202.6       ]
  [  1.4999998  162.722      202.222     ]
  [  1.4999998  161.         200.5       ]]

 ...

 [[  5.2000427   88.20004    120.80005   ]
  [  6.1840277   89.18403    121.784035  ]
  [  1.920007    80.93001    113.530014  ]
  ...
  [  0.          87.42004    120.12003   ]
  [  0.          88.47202    120.47202   ]
  [  0.          88.80002    120.80002   ]]

 [[ 15.360001    98.36       132.36      ]
  [ 12.7524      95.7524     129.7524    ]
  [  3.6539996   82.776      116.776     ]
  ...
  [  0.          94.162      126.862     ]
  [  0.          94.3924     126.3924    ]
  [  0.          93.72       125.72      ]]

 [[ 17.         100.         134.        ]
  [ 13.72        96.72       130.72      ]
  [  3.8999996   81.3        115.3       ]
  ...
  [  0.          94.90001    127.600006  ]
  [  0.          97.         129.        ]
  [  0.          97.         129.        ]]]",lituratus,2858.0
72356,Apogonidae,G000367_L.avi.33014.1754.146.1880.230.png,,"[[[ 13.       195.       207.      ]
  [ 13.       195.       207.      ]
  [ 13.6      195.6      207.6     ]
  ...
  [ 14.399994 194.4      204.4     ]
  [ 15.       195.       205.      ]
  [ 15.       195.       205.      ]]

 [[ 13.       195.       207.      ]
  [ 13.       195.       207.      ]
  [ 13.6      195.6      207.6     ]
  ...
  [ 14.399994 194.4      204.4     ]
  [ 15.       195.       205.      ]
  [ 15.       195.       205.      ]]

 [[ 13.       195.       207.      ]
  [ 13.       195.       207.      ]
  [ 13.6      195.6      207.6     ]
  ...
  [ 14.399994 194.4      204.4     ]
  [ 15.       195.       205.      ]
  [ 15.       195.       205.      ]]

 ...

 [[ 14.       186.       199.      ]
  [ 13.392009 186.30399  199.      ]
  [ 13.800013 187.       199.6     ]
  ...
  [ 11.       187.       196.      ]
  [ 11.       187.       196.      ]
  [ 11.       187.       196.      ]]

 [[ 14.       186.       199.      ]
  [ 12.48     186.76     199.      ]
  [ 12.6      187.6      199.6     ]
  ...
  [ 11.239998 187.23999  196.23999 ]
  [ 11.239998 187.23999  196.23999 ]
  [ 11.239998 187.23999  196.23999 ]]

 [[ 14.       186.       199.      ]
  [ 12.48     186.76     199.      ]
  [ 12.6      187.6      199.6     ]
  ...
  [ 12.       188.       197.      ]
  [ 12.       188.       197.      ]
  [ 12.       188.       197.      ]]]",sp10,72357.0
26189,Lutjanidae,E000156_R.MP4.26774.713.209.1228.552.png,Lutjanus,"[[[15.785     78.785     79.785    ]
  [12.645     75.645     76.645    ]
  [12.791125  75.716125  76.941124 ]
  ...
  [13.        75.        79.       ]
  [15.289978  78.28998   79.28998  ]
  [10.383776  73.38377   74.38377  ]]

 [[13.22765   76.22765   77.22765  ]
  [14.293976  77.293976  78.293976 ]
  [11.951625  74.876625  76.10162  ]
  ...
  [15.215018  77.21502   81.21502  ]
  [14.355     77.355     78.355    ]
  [10.214996  73.215     74.215    ]]

 [[14.752749  75.752754  79.752754 ]
  [14.785     75.784996  79.784996 ]
  [11.080625  72.08062   76.08062  ]
  ...
  [14.925     76.925     80.925    ]
  [13.430011  76.43001   77.43001  ]
  [12.918879  75.91888   76.91888  ]]

 ...

 [[ 8.752758  38.752758  38.752758 ]
  [11.130054  38.130054  39.130054 ]
  [13.855679  39.85568   40.780678 ]
  ...
  [13.        55.        59.       ]
  [11.758385  52.758385  55.758385 ]
  [12.8172455 55.387253  57.60225  ]]

 [[ 8.213662  35.21366   35.21366  ]
  [14.996007  41.99601   41.99601  ]
  [13.294855  40.219856  40.219856 ]
  ...
  [13.995124  53.995125  52.995125 ]
  [11.355011  52.35501   53.35501  ]
  [14.504974  57.07498   57.289978 ]]

 [[11.616224  38.616222  38.616222 ]
  [12.58132   39.58132   39.58132  ]
  [13.843879  40.76888   40.76888  ]
  ...
  [12.683403  49.683403  49.683403 ]
  [15.570007  53.214996  55.       ]
  [12.429993  53.214996  54.214996 ]]]",sebae,26190.0
20692,Zanclidae,B000298_R.MP4.29439.1057.0.1168.58.png,Zanclus,"[[[ 22.        186.        203.       ]
  [ 19.78      172.31      193.01     ]
  [ 16.3       150.85      177.35     ]
  ...
  [  4.199997  129.2       143.2      ]
  [  6.519989  131.51999   145.51999  ]
  [  8.        133.        147.       ]]

 [[ 20.15      184.15      201.15     ]
  [ 17.93      170.45999   191.15999  ]
  [ 14.45      149.        175.5      ]
  ...
  [  5.235998  130.236     144.236    ]
  [  6.697593  131.69759   145.69759  ]
  [  7.63      132.63      146.63     ]]

 [[ 17.25      181.25      198.25     ]
  [ 15.030001  167.56      188.26     ]
  [ 11.550001  146.1       172.6      ]
  ...
  [  6.8599997 131.86      145.86     ]
  [  6.9759994 131.976     145.976    ]
  [  7.05      132.05      146.05     ]]

 ...

 [[ 62.30001   197.30002   204.30002  ]
  [ 51.42201   186.422     193.422    ]
  [ 34.370003  169.37      176.37     ]
  ...
  [ 11.049999  152.05      166.05     ]
  [ 11.629997  152.63      166.63     ]
  [ 12.        153.        167.       ]]

 [[ 54.18004   189.18004   196.18004  ]
  [ 45.877228  180.87723   187.87723  ]
  [ 32.862007  167.862     174.862    ]
  ...
  [ 11.049999  152.05      166.05     ]
  [ 11.629997  152.63      166.63     ]
  [ 12.        153.        167.       ]]

 [[ 49.        184.        191.       ]
  [ 42.34      177.34      184.34     ]
  [ 31.900002  166.9       173.9      ]
  ...
  [ 11.049999  152.05      166.05     ]
  [ 11.629997  152.63      166.63     ]
  [ 12.        153.        167.       ]]]",cornutus,20693.0
57970,Siganidae,G000200_L.avi.72845.54.329.359.532.png,Siganus,"[[[ 18.       135.       126.      ]
  [ 18.       135.       126.      ]
  [ 18.       135.       126.      ]
  ...
  [ 21.515    146.515    143.515   ]
  [ 20.03     148.03     144.03    ]
  [ 20.03     148.03     144.03    ]]

 [[ 18.       135.       126.      ]
  [ 18.       135.       126.      ]
  [ 18.       135.       126.      ]
  ...
  [ 23.455    151.18     147.09    ]
  [ 21.       149.       145.      ]
  [ 21.       149.       145.      ]]

 [[ 18.       135.       126.      ]
  [ 18.       135.       126.      ]
  [ 18.       135.       126.      ]
  ...
  [ 16.975002 149.85     144.275   ]
  [ 19.85     147.85     143.85    ]
  [ 19.85     147.85     143.85    ]]

 ...

 [[ 24.119997 174.575    158.515   ]
  [ 26.664997 174.03     155.485   ]
  [ 27.574997 174.15     153.425   ]
  ...
  [ 23.39437  155.39436  106.39437 ]
  [ 29.531614 156.53162   99.53162 ]
  [ 28.446117 153.44612   97.44611 ]]

 [[ 31.604996 177.575    153.515   ]
  [ 27.337975 169.61298  143.61298 ]
  [ 29.231625 168.08162  141.50662 ]
  ...
  [ 25.291624 146.29163   96.291626]
  [ 23.247974 142.24797   95.24798 ]
  [ 21.515    139.515     95.515   ]]

 [[ 29.325222 171.29523  142.23523 ]
  [ 29.605    168.97     135.79    ]
  [ 31.218874 169.21887  133.06888 ]
  ...
  [ 21.664993 139.665     95.66499 ]
  [ 23.544998 141.545     99.545   ]
  [ 19.824772 137.82477   98.824776]]]",fuscescens,57971.0
13631,Sphyraenidae,A000072_R.avi.7714.1012.7.1608.404.png,Sphyraena,"[[[  0.         110.         189.        ]
  [  0.         111.         189.        ]
  [  0.         111.         189.        ]
  ...
  [  0.         113.         188.        ]
  [  0.         113.         188.        ]
  [  1.         111.         188.        ]]

 [[  0.         109.545      188.545     ]
  [  0.         110.         189.        ]
  [  0.         110.         189.        ]
  ...
  [  0.         112.73837    187.73837   ]
  [  0.         112.545      187.545     ]
  [  0.         110.         187.        ]]

 [[  0.         109.         188.        ]
  [  0.         109.575      188.575     ]
  [  0.         109.575      188.575     ]
  ...
  [  0.         113.         185.        ]
  [  0.         113.         185.        ]
  [  0.         112.515015   183.        ]]

 ...

 [[  0.         117.150024   147.42499   ]
  [  0.         117.150024   147.42499   ]
  [  0.         116.69995    144.69995   ]
  ...
  [  0.51125365 118.841896   154.38374   ]
  [  0.         102.3034     137.30339   ]
  [  0.         116.16279    151.16278   ]]

 [[  0.         122.54501    148.54501   ]
  [  0.         122.54501    148.54501   ]
  [  0.         115.18005    139.90997   ]
  ...
  [  0.         113.89666    149.63504   ]
  [  0.         116.24797    151.24797   ]
  [  0.         116.         151.        ]]

 [[  0.96998537 131.96999    161.03004   ]
  [  4.9536486  135.43863    167.98367   ]
  [  4.6310453  136.17609    169.66107   ]
  ...
  [  0.         115.00391    151.45886   ]
  [  0.         117.485016   153.147     ]
  [  0.         114.7202     149.7202    ]]]",qenie,13632.0
2879,Lethrinidae,A000013_R.avi.15403.837.366.1086.532.png,Lethrinus,"[[[  0.          90.4488     143.4488    ]
  [  0.          90.0267     141.0467    ]
  [  0.          93.4425     143.7925    ]
  ...
  [  0.          94.00843    151.25847   ]
  [  1.3667853  107.76666    161.73668   ]
  [  5.3666964  115.7167     166.71669   ]]

 [[  0.          99.269806   144.3498    ]
  [  0.          87.039505   126.2191    ]
  [  0.          91.0395     132.0835    ]
  ...
  [  0.         103.7679     157.75093   ]
  [  0.          96.89218    148.8723    ]
  [  0.          82.25       130.28      ]]

 [[  0.          85.056      124.855995  ]
  [  0.          79.410995   115.2015    ]
  [  0.          87.35       125.05      ]
  ...
  [  5.442358   127.59723    177.84227   ]
  [ 24.31763    155.71866    203.14168   ]
  [  0.42900243  99.67658    144.42657   ]]

 ...

 [[  0.          91.89356    120.19358   ]
  [  0.          71.287445   106.86395   ]
  [  0.          71.757484   107.40749   ]
  ...
  [  0.          76.235054   108.5926    ]
  [  0.          77.83059    105.29352   ]
  [  0.          71.14298     99.89294   ]]

 [[  0.          80.89315    107.89315   ]
  [  0.          76.96087    111.88087   ]
  [  0.          71.12954    106.13603   ]
  ...
  [  0.          67.96952    101.91655   ]
  [  0.          70.93084    102.94113   ]
  [  0.          78.34999    110.38997   ]]

 [[  0.          68.71891     95.71891   ]
  [  0.          66.446396   101.366394  ]
  [  0.          72.52498    108.17498   ]
  ...
  [  0.          56.68349     90.333496  ]
  [  0.          60.746555    93.77654   ]
  [  0.          72.8844     108.8844    ]]]",atkinsoni,2880.0
78534,Nemipteridae,G000409_R.avi.35943.840.432.1059.578.png,Pentapodus,"[[[ 13.        176.        144.       ]
  [ 13.        176.        144.       ]
  [ 12.85      176.        144.       ]
  ...
  [ 12.        175.        141.       ]
  [ 12.        175.        141.       ]
  [ 12.        175.        141.       ]]

 [[ 12.309999  175.31      143.31     ]
  [ 12.7861    175.7861    143.7861   ]
  [ 12.85      176.        144.       ]
  ...
  [ 12.        175.69      141.69     ]
  [ 12.213899  175.69      141.69     ]
  [ 12.158697  175.15869   141.15869  ]]

 [[ 12.        175.        143.       ]
  [ 12.690001  175.69      143.69     ]
  [ 12.85      176.        144.       ]
  ...
  [ 12.850006  176.85      142.55     ]
  [ 13.263498  177.        142.7      ]
  [ 13.079996  176.23      141.93     ]]

 ...

 [[ 13.010012  183.45999   140.31     ]
  [ 10.010012  179.87349   139.86302  ]
  [  8.872505  178.72748   139.0625   ]
  ...
  [ 10.822547  152.49002    97.31753  ]
  [ 15.790039  157.52951   101.806015 ]
  [ 11.172987  153.22295    96.222946 ]]

 [[ 11.469993  181.15999   137.54     ]
  [  9.191688  177.76389   136.73831  ]
  [  8.134488  176.59749   135.95601  ]
  ...
  [ 16.800018  156.87003   101.56003  ]
  [ 17.11341   157.18343   101.445625 ]
  [  7.361276  147.43129    90.74128  ]]

 [[ 10.637084  179.63708   134.63708  ]
  [ 10.379988  177.30998   132.99998  ]
  [  9.470988  176.07098   132.221    ]
  ...
  [ 19.826513  157.8265    101.826515 ]
  [ 14.953915  152.95392    96.95392  ]
  [  1.9986598 137.03413    81.03413  ]]]",porosus,78535.0
8142,Carangidae,A000043_R.avi.8874.1233.204.1427.333.png,Atule,"[[[  0.        99.       162.      ]
  [  0.        99.       162.      ]
  [  0.        99.       162.      ]
  ...
  [  0.        97.145    162.145   ]
  [  0.        98.19306  160.3681  ]
  [  0.        99.       159.      ]]

 [[  0.        99.371925 162.      ]
  [  0.        99.       162.      ]
  [  0.        99.       162.      ]
  ...
  [  0.        98.       163.      ]
  [  0.        98.564995 160.74002 ]
  [  0.        99.       159.      ]]

 [[  0.        99.855    162.      ]
  [  0.        99.       162.      ]
  [  0.        99.       162.      ]
  ...
  [  0.        98.       163.      ]
  [  0.        98.564995 160.74002 ]
  [  0.        99.       159.      ]]

 ...

 [[  0.       103.41999  155.      ]
  [  0.       104.274994 155.      ]
  [  0.       104.274994 155.      ]
  ...
  [  0.       102.725006 153.54999 ]
  [  0.       102.16001  152.98499 ]
  [  0.       101.725006 152.54999 ]]

 [[  0.       104.145    155.      ]
  [  0.       105.       155.      ]
  [  0.       105.       155.      ]
  ...
  [  0.       102.       155.      ]
  [  0.       101.435005 154.435   ]
  [  0.       101.       154.      ]]

 [[  0.       104.145    155.      ]
  [  0.       105.       155.      ]
  [  0.       105.       155.      ]
  ...
  [  0.       102.       153.29001 ]
  [  0.       101.435005 152.725   ]
  [  0.       101.       152.29001 ]]]",mate,8143.0
47986,Pomacentridae,G000122_R.avi.8233.1468.438.1569.505.png,Chromis,"[[[ 45.       108.        82.      ]
  [ 43.99     106.99      80.99    ]
  [ 42.65     105.65      79.65    ]
  ...
  [ 61.92495  147.34999  115.52499 ]
  [ 58.01999  145.01999  113.01999 ]
  [ 56.       143.       111.      ]]

 [[ 47.02     110.02      84.02    ]
  [ 46.010002 109.009995  83.009995]
  [ 44.670002 107.67      81.67    ]
  ...
  [ 62.998085 148.42313  116.59812 ]
  [ 59.784966 146.78496  114.784966]
  [ 58.02     145.02     113.02    ]]

 [[ 49.875    112.875     86.875   ]
  [ 48.953377 111.95338   85.95338 ]
  [ 47.7      110.700005  84.700005]
  ...
  [ 65.04747  148.91939  117.68063 ]
  [ 62.04349  147.64348  116.16849 ]
  [ 60.175    145.775    114.3     ]]

 ...

 [[ 42.65001   98.65001   72.65001 ]
  [ 42.65001   98.65001   72.65001 ]
  [ 42.444386  98.44438   72.44438 ]
  ...
  [ 32.411236  99.41124   63.411236]
  [ 31.155006  98.15501   62.155006]
  [ 30.65001   97.65001   61.65001 ]]

 [[ 43.495003  99.495     73.495   ]
  [ 43.495003  99.495     73.495   ]
  [ 43.406628  99.406624  73.406624]
  ...
  [ 31.301598  98.3016    62.301598]
  [ 29.774961  96.77496   60.77496 ]
  [ 29.019989  96.01999   60.01999 ]]

 [[ 44.       100.        74.      ]
  [ 44.       100.        74.      ]
  [ 44.       100.        74.      ]
  ...
  [ 29.874977  96.87498   60.874977]
  [ 28.009995  95.009995  59.009995]
  [ 27.        94.        58.      ]]]",viridis,47987.0
